"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2018-12-12",170.399994,171.919998,169.020004,169.100006,35627700,166.596878
"2018-12-13",170.490005,172.570007,169.550003,170.949997,31898600,168.419479
"2018-12-14",169,169.080002,165.279999,165.479996,40703700,163.030457
"2018-12-17",165.449997,168.350006,162.729996,163.940002,44287900,161.51326
"2018-12-18",165.380005,167.529999,164.389999,166.070007,33841500,163.61174
"2018-12-19",166,167.449997,159.089996,160.889999,49047300,158.508408
"2018-12-20",160.399994,162.110001,155.300003,156.830002,64773000,154.508499
"2018-12-21",156.860001,158.160004,149.630005,150.729996,95744600,148.498795
"2018-12-24",148.149994,151.550003,146.589996,146.830002,37169200,144.65654
"2018-12-26",148.300003,157.229996,146.720001,157.169998,58582500,154.843475
"2018-12-27",155.839996,156.770004,150.070007,156.149994,53117100,153.838562
"2018-12-28",157.5,158.520004,154.550003,156.229996,42291400,153.917389
"2018-12-31",158.529999,159.360001,156.479996,157.740005,35003500,155.405045
"2019-01-02",154.889999,158.850006,154.229996,157.919998,37039700,155.582367
"2019-01-03",143.979996,145.720001,142,142.190002,91312200,140.08522
"2019-01-04",144.529999,148.550003,143.800003,148.259995,58607100,146.065353
"2019-01-07",148.699997,148.830002,145.899994,147.929993,54777800,145.740265
"2019-01-08",149.559998,151.820007,148.520004,150.75,41025300,148.518509
"2019-01-09",151.289993,154.529999,149.630005,153.309998,45099100,151.040604
"2019-01-10",152.5,153.970001,150.860001,153.800003,35780700,151.523376
"2019-01-11",152.880005,153.699997,151.509995,152.289993,27023200,150.035706
"2019-01-14",150.850006,151.270004,149.220001,150,32439200,147.779602
"2019-01-15",150.270004,153.389999,150.050003,153.070007,28710900,150.804169
"2019-01-16",153.080002,155.880005,153,154.940002,30569700,152.646484
"2019-01-17",154.199997,157.660004,153.259995,155.860001,29821200,153.552872
"2019-01-18",157.5,157.880005,155.979996,156.820007,33751000,154.498657
"2019-01-22",156.410004,156.729996,152.619995,153.300003,30394000,151.030777
"2019-01-23",154.149994,155.139999,151.699997,153.919998,23130600,151.641586
"2019-01-24",154.110001,154.479996,151.740005,152.699997,25441500,150.439636
"2019-01-25",155.479996,158.130005,154.320007,157.759995,33535500,155.424744
"2019-01-28",155.789993,156.330002,153.660004,156.300003,26192100,153.986359
"2019-01-29",156.25,158.130005,154.110001,154.679993,41587200,152.39032
"2019-01-30",163.25,166.149994,160.229996,165.25,61109800,162.803864
"2019-01-31",166.110001,169,164.559998,166.440002,40739600,163.976242
"2019-02-01",166.960007,168.979996,165.929993,166.520004,32668100,164.055069
"2019-02-04",167.410004,171.660004,167.279999,171.25,31495500,168.715042
"2019-02-05",172.860001,175.080002,172.350006,174.179993,36101600,171.601685
"2019-02-06",174.649994,175.570007,172.850006,174.240005,28239600,171.660797
"2019-02-07",172.399994,173.940002,170.339996,170.940002,31741700,168.409653
"2019-02-08",168.990005,170.660004,168.419998,170.410004,23820000,168.607529
"2019-02-11",171.050003,171.210007,169.25,169.429993,20993400,167.637878
"2019-02-12",170.100006,171,169.699997,170.889999,22283500,169.082443
"2019-02-13",171.389999,172.479996,169.919998,170.179993,22490200,168.379944
"2019-02-14",169.710007,171.259995,169.380005,170.800003,21835700,168.993408
"2019-02-15",171.25,171.699997,169.75,170.419998,24626800,168.617432
"2019-02-19",169.710007,171.440002,169.490005,170.929993,18972800,169.122009
"2019-02-20",171.190002,173.320007,170.990005,172.029999,26114400,170.210388
"2019-02-21",171.800003,172.369995,170.300003,171.059998,17249700,169.250656
"2019-02-22",171.580002,173,171.380005,172.970001,18913200,171.140442
"2019-02-25",174.160004,175.869995,173.949997,174.229996,21873400,172.387115
"2019-02-26",173.710007,175.300003,173.169998,174.330002,17070200,172.486053
"2019-02-27",173.210007,175,172.729996,174.869995,27835400,173.02034
"2019-02-28",174.320007,174.910004,172.919998,173.149994,28215400,171.318542
"2019-03-01",174.279999,175.149994,172.889999,174.970001,25886200,173.119278
"2019-03-04",175.690002,177.75,173.970001,175.850006,27436200,173.98999
"2019-03-05",175.940002,176,174.539993,175.529999,19737400,173.67337
"2019-03-06",174.669998,175.490005,173.940002,174.520004,20810400,172.674057
"2019-03-07",173.869995,174.440002,172.020004,172.5,24796400,170.675415
"2019-03-08",170.320007,173.070007,169.5,172.910004,23999400,171.081085
"2019-03-11",175.490005,179.119995,175.350006,178.899994,32011000,177.007706
"2019-03-12",180,182.669998,179.369995,180.910004,32467600,178.996475
"2019-03-13",182.25,183.300003,180.919998,181.710007,31032500,179.787994
"2019-03-14",183.899994,184.100006,182.559998,183.729996,23579500,181.786621
"2019-03-15",184.850006,187.330002,183.740005,186.119995,39042900,184.151337
"2019-03-18",185.800003,188.389999,185.789993,188.020004,26219800,186.031265
"2019-03-19",188.350006,188.990005,185.919998,186.529999,31646400,184.557022
"2019-03-20",186.229996,189.490005,184.729996,188.160004,31035200,186.169785
"2019-03-21",190.020004,196.330002,189.809998,195.089996,51034200,193.026459
"2019-03-22",195.339996,197.690002,190.779999,191.050003,42407700,189.029205
"2019-03-25",191.509995,191.979996,186.600006,188.740005,43845300,186.743637
"2019-03-26",191.660004,192.880005,184.580002,186.789993,49800500,184.814255
"2019-03-27",188.75,189.759995,186.550003,188.470001,29848400,186.476486
"2019-03-28",188.949997,189.559998,187.529999,188.720001,20780400,186.723846
"2019-03-29",189.830002,190.080002,188.539993,189.949997,23564000,187.940842
"2019-04-01",191.639999,191.679993,188.380005,191.240005,27862000,189.217209
"2019-04-02",191.089996,194.460007,191.050003,194.020004,22765700,191.967804
"2019-04-03",193.25,196.5,193.149994,195.350006,23271800,193.283737
"2019-04-04",194.789993,196.369995,193.139999,195.690002,19114300,193.620117
"2019-04-05",196.449997,197.100006,195.929993,197,18526600,194.91626
"2019-04-08",196.419998,200.229996,196.339996,200.100006,25881700,197.983475
"2019-04-09",200.320007,202.850006,199.229996,199.5,35768200,197.389832
"2019-04-10",198.679993,200.740005,198.179993,200.619995,21695300,198.497971
"2019-04-11",200.850006,201,198.440002,198.949997,20900800,196.845642
"2019-04-12",199.199997,200.139999,196.210007,198.869995,27760700,196.766495
"2019-04-15",198.580002,199.850006,198.009995,199.229996,17536600,197.122681
"2019-04-16",199.460007,201.369995,198.559998,199.25,25696400,197.142471
"2019-04-17",199.539993,203.380005,198.610001,203.130005,28906800,200.981445
"2019-04-18",203.119995,204.149994,202.520004,203.860001,24195800,201.70372
"2019-04-22",202.830002,204.940002,202.339996,204.529999,19439500,202.366638
"2019-04-23",204.429993,207.75,203.899994,207.479996,23323000,205.285416
"2019-04-24",207.360001,208.479996,207.050003,207.160004,17540600,204.968811
"2019-04-25",206.830002,207.759995,205.119995,205.279999,18543200,203.108704
"2019-04-26",204.899994,205,202.119995,204.300003,18649100,202.139069
"2019-04-29",204.399994,205.970001,203.860001,204.610001,22204700,202.445786
"2019-04-30",203.059998,203.399994,199.110001,200.669998,46534900,198.547455
"2019-05-01",209.880005,215.309998,209.229996,210.520004,64827300,208.293274
"2019-05-02",209.839996,212.649994,208.130005,209.149994,31996300,206.937759
"2019-05-03",210.889999,211.839996,210.229996,211.75,20892400,209.510269
"2019-05-06",204.289993,208.839996,203.5,208.479996,32443100,206.274857
"2019-05-07",205.880005,207.419998,200.830002,202.860001,38763700,200.714294
"2019-05-08",201.899994,205.339996,201.75,202.899994,26339500,200.75386
"2019-05-09",200.399994,201.679993,196.660004,200.720001,34908600,198.596924
"2019-05-10",197.419998,198.850006,192.770004,197.179993,41208700,195.845673
"2019-05-13",187.710007,189.479996,182.850006,185.720001,57430600,184.463242
"2019-05-14",186.410004,189.699997,185.410004,188.660004,36529700,187.383331
"2019-05-15",186.270004,191.75,186.020004,190.919998,26544700,189.628036
"2019-05-16",189.910004,192.470001,188.839996,190.080002,33031400,188.793732
"2019-05-17",186.929993,190.899994,186.759995,189,32879100,187.721039
"2019-05-20",183.520004,184.350006,180.279999,183.089996,38612300,181.851028
"2019-05-21",185.220001,188,184.699997,186.600006,28364800,185.33728
"2019-05-22",184.660004,185.710007,182.550003,182.779999,29748600,181.543121
"2019-05-23",179.800003,180.539993,177.809998,179.660004,36529700,178.444244
"2019-05-24",180.199997,182.139999,178.619995,178.970001,23714700,177.758911
"2019-05-28",178.919998,180.589996,177.910004,178.229996,27948200,177.023911
"2019-05-29",176.419998,179.350006,176,177.380005,28481200,176.179657
"2019-05-30",177.949997,179.229996,176.669998,178.300003,21218400,177.093445
"2019-05-31",176.229996,177.990005,174.990005,175.070007,27043600,173.8853
"2019-06-03",175.600006,177.919998,170.270004,173.300003,40396100,172.127274
"2019-06-04",175.440002,179.830002,174.520004,179.639999,30968000,178.424377
"2019-06-05",184.279999,184.990005,181.139999,182.539993,29773400,181.304733
"2019-06-06",183.080002,185.470001,182.149994,185.220001,22526300,183.966614
"2019-06-07",186.509995,191.919998,185.770004,190.149994,30684400,188.863251
"2019-06-10",191.809998,195.369995,191.619995,192.580002,26220900,191.27681
"2019-06-11",194.860001,196,193.600006,194.809998,26932900,193.491714
"2019-06-12",193.949997,195.970001,193.389999,194.190002,18221800,192.875916
"2019-06-13",194.699997,196.789993,193.600006,194.149994,21674600,192.836166
"2019-06-14",191.550003,193.589996,190.300003,192.740005,18761500,191.43573
"2019-06-17",192.899994,194.960007,192.169998,193.889999,14669100,192.577942
"2019-06-18",196.050003,200.289993,195.210007,198.449997,26551000,197.107086
"2019-06-19",199.679993,199.880005,197.309998,197.869995,21124200,196.531006
"2019-06-20",200.369995,200.610001,198.029999,199.460007,21514000,198.110245
"2019-06-21",198.800003,200.850006,198.149994,198.779999,47800600,197.434845
"2019-06-24",198.539993,200.160004,198.169998,198.580002,18220400,197.236206
"2019-06-25",198.429993,199.259995,195.289993,195.570007,21070300,194.246582
"2019-06-26",197.770004,200.990005,197.350006,199.800003,26067500,198.447952
"2019-06-27",200.289993,201.570007,199.570007,199.740005,20899700,198.388367
"2019-06-28",198.679993,199.5,197.050003,197.919998,31110600,196.580658
"2019-07-01",203.169998,204.490005,200.649994,201.550003,27316700,200.186111
"2019-07-02",201.410004,203.130005,201.360001,202.729996,16935200,201.358109
"2019-07-03",203.279999,204.440002,202.690002,204.410004,11362000,203.026749
"2019-07-05",203.350006,205.080002,202.899994,204.229996,17254400,202.847961
"2019-07-08",200.809998,201.399994,198.410004,200.020004,25338600,198.666458
"2019-07-09",199.199997,201.509995,198.809998,201.240005,20578000,199.87822
"2019-07-10",201.850006,203.729996,201.559998,203.229996,17897100,201.854736
"2019-07-11",203.309998,204.389999,201.710007,201.75,20191800,200.38475
"2019-07-12",202.449997,204,202.199997,203.300003,17595200,201.924271
"2019-07-15",204.089996,205.869995,204,205.210007,16947400,203.82135
"2019-07-16",204.589996,206.110001,203.5,204.5,16866800,203.116135
"2019-07-17",204.050003,205.089996,203.270004,203.350006,14107500,201.973923
"2019-07-18",204,205.880005,203.699997,205.660004,18582200,204.268295
"2019-07-19",205.789993,206.5,202.360001,202.589996,20929300,201.21907
"2019-07-22",203.649994,207.229996,203.610001,207.220001,22277900,205.817734
"2019-07-23",208.460007,208.910004,207.289993,208.839996,18355200,207.426758
"2019-07-24",207.669998,209.149994,207.169998,208.669998,14991600,207.257935
"2019-07-25",208.889999,209.240005,206.729996,207.020004,13909600,205.619095
"2019-07-26",207.479996,209.729996,207.139999,207.740005,17618900,206.334213
"2019-07-29",208.460007,210.639999,208.440002,209.679993,21673400,208.261078
"2019-07-30",208.759995,210.160004,207.309998,208.779999,33935700,207.367172
"2019-07-31",216.419998,221.369995,211.300003,213.039993,69281400,211.598358
"2019-08-01",213.899994,218.029999,206.740005,208.429993,54017900,207.019531
"2019-08-02",205.529999,206.429993,201.630005,204.020004,40862100,202.639389
"2019-08-05",197.990005,198.649994,192.580002,193.339996,52393000,192.031647
"2019-08-06",196.309998,198.070007,194.039993,197,35824800,195.666885
"2019-08-07",195.410004,199.559998,193.820007,199.039993,33364400,197.693085
"2019-08-08",200.199997,203.529999,199.389999,203.429993,27009500,202.053375
"2019-08-09",201.300003,202.759995,199.289993,200.990005,24619700,200.388382
"2019-08-12",199.619995,202.050003,199.149994,200.479996,22474900,199.879898
"2019-08-13",201.020004,212.139999,200.479996,208.970001,47218500,208.344498
"2019-08-14",203.160004,206.440002,202.589996,202.75,36547400,202.143112
"2019-08-15",203.460007,205.139999,199.669998,201.740005,27227400,201.136139
"2019-08-16",204.279999,207.160004,203.839996,206.5,27620400,205.881882
"2019-08-19",210.619995,212.729996,210.029999,210.350006,24413600,209.720367
"2019-08-20",210.880005,213.350006,210.320007,210.360001,26884300,209.730331
"2019-08-21",212.990005,213.649994,211.600006,212.639999,21535400,212.00351
"2019-08-22",213.190002,214.440002,210.75,212.460007,22253700,211.824051
"2019-08-23",209.429993,212.050003,201,202.639999,46818000,202.033447
"2019-08-26",205.860001,207.190002,205.059998,206.490005,26043600,205.871918
"2019-08-27",207.860001,208.550003,203.529999,204.160004,25873300,203.548889
"2019-08-28",204.100006,205.720001,203.320007,205.529999,15938800,204.914795
"2019-08-29",208.5,209.320007,206.660004,209.009995,20990500,208.384369
"2019-08-30",210.160004,210.449997,207.199997,208.740005,21143400,208.115189
"2019-09-03",206.429993,206.979996,204.220001,205.699997,20023000,205.084274
"2019-09-04",208.389999,209.479996,207.320007,209.190002,19188100,208.563843
"2019-09-05",212,213.970001,211.509995,213.279999,23913700,212.641586
"2019-09-06",214.050003,214.419998,212.509995,213.259995,19362300,212.621643
"2019-09-09",214.839996,216.440002,211.070007,214.169998,27309400,213.528931
"2019-09-10",213.860001,216.779999,211.710007,216.699997,31777900,216.051346
"2019-09-11",218.070007,223.710007,217.729996,223.589996,44289600,222.920731
"2019-09-12",224.800003,226.419998,222.860001,223.089996,32226700,222.422226
"2019-09-13",220,220.789993,217.020004,218.75,39763300,218.095215
"2019-09-16",217.729996,220.130005,217.559998,219.899994,21158100,219.241776
"2019-09-17",219.960007,220.820007,219.119995,220.699997,18318700,220.039383
"2019-09-18",221.059998,222.850006,219.440002,222.770004,25340000,222.103195
"2019-09-19",222.009995,223.759995,220.369995,220.960007,22060600,220.298615
"2019-09-20",221.380005,222.559998,217.470001,217.729996,55413100,217.078262
"2019-09-23",218.949997,219.839996,217.649994,218.720001,19165500,218.065308
"2019-09-24",221.029999,222.490005,217.190002,217.679993,31190800,217.028412
"2019-09-25",218.550003,221.5,217.139999,221.029999,21903400,220.368393
"2019-09-26",220,220.940002,218.830002,219.889999,18833500,219.231812
"2019-09-27",220.539993,220.960007,217.279999,218.820007,25352000,218.165024
"2019-09-30",220.899994,224.580002,220.789993,223.970001,25977400,223.299591
"2019-10-01",225.070007,228.220001,224.199997,224.589996,34805800,223.91774
"2019-10-02",223.059998,223.580002,217.929993,218.960007,34612300,218.304596
"2019-10-03",218.429993,220.960007,215.130005,220.820007,28606500,220.159027
"2019-10-04",225.639999,227.490005,223.889999,227.009995,34619700,226.33049
"2019-10-07",226.270004,229.929993,225.839996,227.059998,30576500,226.380341
"2019-10-08",225.820007,228.059998,224.330002,224.399994,27955000,223.728302
"2019-10-09",227.029999,227.789993,225.639999,227.029999,18692600,226.350433
"2019-10-10",227.929993,230.440002,227.300003,230.089996,28253400,229.401276
"2019-10-11",232.949997,237.639999,232.309998,236.210007,41698900,235.50296
"2019-10-14",234.899994,238.130005,234.669998,235.869995,24106900,235.163971
"2019-10-15",236.389999,237.649994,234.880005,235.320007,21840000,234.615631
"2019-10-16",233.369995,235.240005,233.199997,234.369995,18475800,233.668457
"2019-10-17",235.089996,236.149994,233.520004,235.279999,16896300,234.575745
"2019-10-18",234.589996,237.580002,234.289993,236.410004,24358400,235.702362
"2019-10-21",237.520004,240.990005,237.320007,240.509995,21811800,239.790085
"2019-10-22",241.160004,242.199997,239.619995,239.960007,20573400,239.241745
